key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_JOBSMN680_02628_SEQ_00","碧企鵝瀑布的雅・蜜特拉的調查工作遇到了困難。"
1,"TEXT_JOBSMN680_02628_SEQ_01","和雅・蜜特拉進行了交談，決定去尋求拉姆布魯斯的幫助。前往摩杜納，和聖寇伊納克調查地的拉姆布魯斯談談。"
2,"TEXT_JOBSMN680_02628_SEQ_02","和拉姆布魯斯進行了交談。將<hex:022811FF0A>EventItem<hex:F61E8D610103>交給喪靈鐘羅薇娜會館的羅薇娜。"
3,"TEXT_JOBSMN680_02628_SEQ_03","開始解讀從羅薇娜那裡借來的亞拉戈神典石。和喪靈鐘的雅・蜜特拉談談。"
4,"TEXT_JOBSMN680_02628_SEQ_04","和雅・蜜特拉進行了交談，借用了拉姆布魯斯等人的帳篷。和摩杜納聖寇伊納克調查地的雅・蜜特拉談談。"
5,"TEXT_JOBSMN680_02628_SEQ_05","查明了薩利晚年進行的研究。返回格里達尼亞，和碧企鵝瀑布的雅・蜜特拉談談。"
6,"TEXT_JOBSMN680_02628_SEQ_06","決定一探亞拉戈帝國的遺跡——魔科學研究所，追查大召喚師薩利。為了得到小原被封印的秘法，做好準備面對即將到來的決戰。<hex:02100103><hex:02100103>※召喚師的等級達到70級以上時，可以從碧企鵝瀑布的雅・蜜特拉那裡領取下一個召喚師任務。"
7,"TEXT_JOBSMN680_02628_SEQ_07",""
8,"TEXT_JOBSMN680_02628_SEQ_08",""
9,"TEXT_JOBSMN680_02628_SEQ_09",""
10,"TEXT_JOBSMN680_02628_SEQ_10",""
11,"TEXT_JOBSMN680_02628_SEQ_11",""
12,"TEXT_JOBSMN680_02628_SEQ_12",""
13,"TEXT_JOBSMN680_02628_SEQ_13",""
14,"TEXT_JOBSMN680_02628_SEQ_14",""
15,"TEXT_JOBSMN680_02628_SEQ_15",""
16,"TEXT_JOBSMN680_02628_SEQ_16",""
17,"TEXT_JOBSMN680_02628_SEQ_17",""
18,"TEXT_JOBSMN680_02628_SEQ_18",""
19,"TEXT_JOBSMN680_02628_SEQ_19",""
20,"TEXT_JOBSMN680_02628_SEQ_20",""
21,"TEXT_JOBSMN680_02628_SEQ_21",""
22,"TEXT_JOBSMN680_02628_SEQ_22",""
23,"TEXT_JOBSMN680_02628_SEQ_23",""
24,"TEXT_JOBSMN680_02628_TODO_00","和聖寇伊納克調查地的拉姆布魯斯對話"
25,"TEXT_JOBSMN680_02628_TODO_01","將書信交給喪靈鐘的羅薇娜"
26,"TEXT_JOBSMN680_02628_TODO_02","和喪靈鐘的雅・蜜特拉對話"
27,"TEXT_JOBSMN680_02628_TODO_03","和聖寇伊納克調查地的雅・蜜特拉對話"
28,"TEXT_JOBSMN680_02628_TODO_04","和格里達尼亞的雅・蜜特拉對話"
29,"TEXT_JOBSMN680_02628_TODO_05",""
30,"TEXT_JOBSMN680_02628_TODO_06",""
31,"TEXT_JOBSMN680_02628_TODO_07",""
32,"TEXT_JOBSMN680_02628_TODO_08",""
33,"TEXT_JOBSMN680_02628_TODO_09",""
34,"TEXT_JOBSMN680_02628_TODO_10",""
35,"TEXT_JOBSMN680_02628_TODO_11",""
36,"TEXT_JOBSMN680_02628_TODO_12",""
37,"TEXT_JOBSMN680_02628_TODO_13",""
38,"TEXT_JOBSMN680_02628_TODO_14",""
39,"TEXT_JOBSMN680_02628_TODO_15",""
40,"TEXT_JOBSMN680_02628_TODO_16",""
41,"TEXT_JOBSMN680_02628_TODO_17",""
42,"TEXT_JOBSMN680_02628_TODO_18",""
43,"TEXT_JOBSMN680_02628_TODO_19",""
44,"TEXT_JOBSMN680_02628_TODO_20",""
45,"TEXT_JOBSMN680_02628_TODO_21",""
46,"TEXT_JOBSMN680_02628_TODO_22",""
47,"TEXT_JOBSMN680_02628_TODO_23",""
48,"TEXT_JOBSMN680_02628_PRINCIPIA_000_000","<hex:020813E905FF07>小姐<hex:FF07>先生<hex:03>，這次真是辛苦您了。<hex:02100103>沒想到在開始最終試煉之前<hex:02100103>會發生這樣的事……"
49,"TEXT_JOBSMN680_02628_YMHITRA_000_030","我之前說要去調查和薩利有關的亞拉戈記錄……<hex:02100103>但是在古往今來的文獻中卻沒有發現任何情報。<hex:02100103>看來真跟小原說的那樣，記錄全部被人抹去了。"
50,"TEXT_JOBSMN680_02628_PRINCIPIA_000_031","我對薩利大人晚年的情況也並不了解……<hex:02100103>只能依靠存留於世的亞拉戈記錄了。"
51,"TEXT_JOBSMN680_02628_YMHITRA_000_032","所以，我想尋求拉姆布魯斯的幫助，<hex:02100103>因為新的挖掘品都彙集在他那裡。<hex:02100103>我們一起去聖寇伊納克調查地吧。"
52,"TEXT_JOBSMN680_02628_YMHITRA_000_050","辛苦了！<hex:02100103>我正要跟拉姆布魯斯談呢。"
53,"TEXT_JOBSMN680_02628_YMHITRA_000_060","我們一起去聖寇伊納克調查地吧。<hex:02100103>新的挖掘品都會彙集到拉姆布魯斯那裡。"
54,"TEXT_JOBSMN680_02628_PRINCIPIA_000_070","我對薩利大人晚年的情況也並不了解……<hex:02100103>因為我在薩利大人生前就被轉移到了保管庫中，<hex:02100103>之後一直陷入休眠狀態……"
55,"TEXT_JOBSMN680_02628_RAMMBROES_000_090","我剛從雅・蜜特拉那裡聽說事情的原委，如果我這邊<hex:02100103>知道了什麼有關「薩利」的新發現，我一定馬上告訴你們。<hex:02100103>其實，關於這方面的事，有個人比我更可靠。"
56,"TEXT_JOBSMN680_02628_RAMMBROES_000_091","實話告訴你吧，有一個商人一直興緻勃勃地收集著古代亞拉戈帝國<hex:02100103>未解讀的記錄媒體，也就是內容未知的亞拉戈神典石，<hex:02100103>她可比我們聖寇伊納克財團要起勁多了。"
57,"TEXT_JOBSMN680_02628_YMHITRA_000_092","啊……你說的是羅薇娜女士吧。"
58,"TEXT_JOBSMN680_02628_RAMMBROES_000_093","我們財團和羅薇娜商會之間有著密切的合作，<hex:02100103>他們提供我們資金，我們也會與他們進行出土品的交易。<hex:02100103>如果拜託他們協助調查，他們應該不會隨便拒絕的。"
59,"TEXT_JOBSMN680_02628_RAMMBROES_000_094","我寫封信給你們吧。<hex:02100103>你們去試試看能不能找喪靈鐘的羅薇娜女士<hex:02100103>借來未解讀的記錄媒體。"
60,"TEXT_JOBSMN680_02628_RAMMBROES_000_120","我寫封信給你們吧。<hex:02100103>你們去試試看能不能找喪靈鐘的羅薇娜女士<hex:02100103>借來未解讀的記錄媒體。"
61,"TEXT_JOBSMN680_02628_YMHITRA_000_130","你帶著拉姆布魯斯幫我們寫的信吧？<hex:02100103>把它交給羅薇娜就好。"
62,"TEXT_JOBSMN680_02628_YMHITRA_000_140","咦，<hex:022903EB0203>？<hex:02100103>你不是去喪靈鐘了嗎？"
63,"TEXT_JOBSMN680_02628_PRINCIPIA_000_150","如此熱心地收集亞拉戈記錄媒體的羅薇娜大人，<hex:02100103>究竟是個什麼樣的人呢？"
