key,0,1,2,3,4,5,6,7
#,Label,Param,Platform,Required,Category,,,Text
offset,4,10,11,14,12,8,13,0
int32,str,byte,byte,bit&01,byte,uint16,byte,str
0,"",255,255,False,0,0,0,""
11,"MOVE_AND_STEER",255,255,False,1,1,0,"控制移動"
12,"MOVE_FORE",255,255,False,1,2,3,"前進 / 向前移動"
13,"MOVE_BACK",255,255,False,1,3,3,"後退 / 向後移動"
14,"MOVE_LEFT",255,255,False,1,4,3,"左轉 / 向左移動"
15,"MOVE_RIGHT",255,255,False,1,5,3,"右轉 / 向右移動"
16,"MOVE_STRIFE_L",255,255,False,1,6,3,"向左平移"
17,"MOVE_STRIFE_R",255,255,False,1,7,3,"向右平移"
18,"JUMP",255,255,False,1,8,3,"跳躍"
19,"WALK",255,255,False,1,9,3,"切換奔跑與行走"
20,"AUTORUN_KEY",255,255,False,1,10,3,"開啟/關閉自動前進"
21,"SWARD",255,255,False,1,11,3,"拔出/收回武器"
22,"CAMERA_FOCUS",255,255,False,1,12,6,"鎖定所選目標"
23,"MOVE_DESCENT",255,255,False,1,13,3,"飛行/潛水：下降"
24,"MOVE_RETENTION",255,255,False,1,14,3,"飛行/潛水：維持高度"
25,"MOVE_ANGLE_RISING",255,255,False,1,15,3,"飛行/潛水：盤旋上升"
26,"MOVE_ANGLE_DESCENT",255,255,False,1,16,3,"飛行/潛水：盤旋下降"
51,"CAMERA_UP",255,255,False,1,17,6,"向上移動視角"
52,"CAMERA_DOWN",255,255,False,1,18,6,"向下移動視角"
53,"CAMERA_LEFT",255,255,False,1,19,6,"向左移動視角"
54,"CAMERA_RIGHT",255,255,False,1,20,6,"向右移動視角"
55,"CAMERA_MODE",255,255,False,1,21,6,"切換第一人稱視角與第三人稱視角"
56,"CAMERA_BACKWARD",255,255,False,1,22,6,"翻轉視角"
57,"CAMERA_ZOOMIN",255,255,False,1,23,6,"縮進視角 / 上一頁"
58,"CAMERA_ZOOMOUT",255,255,False,1,24,6,"拉遠視角 / 下一頁"
59,"CAMERA_LOAD",255,255,False,1,25,6,"將視角恢復預設設定"
60,"CAMERA_SAVE",255,255,False,1,26,6,"記錄當前視角設定"
61,"CAMERA_RESET",255,255,False,1,27,6,"重置視角設定"
62,"CAM_TILT_UP",255,255,False,1,28,6,"提高視角俯視角度"
63,"CAM_TILT_DOWN",255,255,False,1,29,6,"降低視角俯視角度"
64,"CAMERA_LOOKING",255,255,False,1,30,6,"視線面向當前鏡頭"
65,"GROUP_POSE",255,255,False,1,32,1,"集體動作（拍照模式）"
66,"IDLING_CAMERA",255,255,False,1,31,1,"觀景視角"
103,"TARGET_NEXT",255,255,False,2,1,2,"從最近的敵人開始從左至右切換所選目標"
