key,0
#,Description
offset,0
int32,str
0,""
1,"耐力值增加8點"
2,"耐力值增加16點"
3,"耐力值增加24點"
4,"耐力值增加8點"
5,"耐力值增加16點"
6,"耐力值增加24點"
7,"力量值增加8點"
8,"力量值增加16點"
9,"力量值增加24點"
10,"疾風迅雷可以累積到2檔"
11,"疾風迅雷可以累積到3檔"
12,"力量值增加8點"
13,"力量值增加16點"
14,"力量值增加24點"
15,"靈巧值增加8點"
16,"靈巧值增加16點"
17,"為自身附加<hex:024804F201F403><hex:024904F201F503>直線射擊預備<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>30秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>強力射擊（發動機率20%）"
18,"除自動攻擊外的技能造成的傷害提高至基本傷害的1.1倍"
19,"靈巧值增加24點"
20,"除自動攻擊外的技能造成的傷害提高至基本傷害的1.2倍"
21,"精神值增加8點"
22,"精神值增加16點"
23,"除自動攻擊外的技能造成的傷害提高至基本值的1.1倍，恢復技能的恢復量也提高至基本值的1.1倍"
24,"精神值增加24點"
25,"下次詠唱的救療不消耗魔力<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>治療（發動機率15%）"
26,"除自動攻擊外的技能造成的傷害提高至基本值的1.3倍，恢復技能的恢復量也提高至基本值的1.3倍"
27,"智力值增加8點"
28,"智力值增加16點"
29,"除自動攻擊外的技能造成的傷害提高至基本值的1.1倍，恢復技能的恢復量也提高至基本值的1.1倍"
30,"智力值增加24點"
31,"除自動攻擊外的技能造成的傷害提高至基本值的1.3倍，恢復技能的恢復量也提高至基本值的1.3倍"
