key,0,1,2,3,4,5
#,,,,,,
offset,0,8,4,9,10,11
int32,str,byte,str,byte,byte,byte
0,"標準",0,"",1,3,0
1,"雜音",1,"vfx_nc_nise0013",30,1,1
2,"徑向模糊",1,"vfx_nc_blur0005",3,1,1
3,"集中線",2,"gpose_syuchusen",4,1,1
4,"油畫布",2,"gpose_canvas",10,1,1
5,"壁畫",2,"gpose_kabe",11,1,1
6,"",0,"",0,0,0
7,"圓點花紋1",2,"gpose_mizutama_hanten",15,1,1
8,"雲霧",2,"gpose_niji_naname",25,1,1
9,"水彩",2,"gpose_suisaifude",20,1,1
10,"復古",2,"gpose_filmnoise",31,1,1
11,"光彩",2,"gpose_iroiro",26,1,1
12,"相片",2,"gpose_frame_photo_kb",51,2,1
13,"不規則",2,"gpose_frame_wasi",60,2,1
14,"畫筆2",2,"gpose_efude_sen2",22,1,1
15,"櫻花",2,"gpose_sakura",41,1,1
16,"",0,"",0,0,0
17,"",0,"",0,0,0
18,"浮世繪",2,"gpose_frame_ukiyoewaku",55,2,1
19,"光粒",2,"gpose_kirakira01",40,1,1
20,"",0,"",0,0,0
21,"磨砂玻璃",2,"gpose_suriglass",12,1,1
22,"拍立得",2,"gpose_frame_photo_pola_tate",52,2,1
23,"",0,"",0,0,0
24,"",0,"",0,0,0
25,"畫筆1",2,"gpose_efude_sen",21,1,1
26,"",0,"",0,0,0
27,"",0,"",0,0,0
28,"圓點花紋2",2,"gpose_mizutama_hanten_enbos",16,1,1
29,"壁式畫框",2,"gpose_frame_hagaki_3mai",58,2,1
30,"上下裝飾1",2,"gpose_frame_kousi_yoko",56,2,1
31,"上下裝飾2",2,"gpose_frame_doma_yoko",57,2,1
32,"電影",2,"gpose_frame_cinema",53,2,1
33,"圖畫紙1",2,"gpose_gayousi",13,1,1
34,"畫筆3",2,"gpose_akatsuki",23,1,1
35,"",0,"",0,0,0
36,"",0,"",0,0,0
37,"",0,"",0,0,0
38,"",0,"",0,0,0
39,"",0,"",0,0,0
40,"",0,"",0,0,0
41,"",0,"",0,0,0
42,"圖畫紙2",2,"gpose_gayousi_sima",14,1,1
43,"",0,"",0,0,0
44,"",0,"",0,0,0
45,"",0,"",0,0,0
46,"",0,"",0,0,0
47,"",0,"",0,0,0
48,"",0,"",0,0,0
49,"",0,"",0,0,0
50,"",0,"",0,0,0
51,"",0,"",0,0,0
52,"",0,"",0,0,0
53,"",0,"",0,0,0
54,"",0,"",0,0,0
55,"",0,"",0,0,0
56,"",0,"",0,0,0
57,"",0,"",0,0,0
58,"",0,"",0,0,0
59,"",0,"",0,0,0
60,"",0,"",0,0,0
61,"",0,"",0,0,0
62,"",0,"",0,0,0
63,"",0,"",0,0,0
64,"",0,"",0,0,0
65,"",0,"",0,0,0
