key,0,1
#,Image,Description
offset,4,0
int32,Image,str
0,0,""
1,86801,"<hex:0248020803><hex:0249020403>「南方博茲雅戰線」是一個融合了大量獨特規則和專用系統的遊戲內容！<hex:02100103>了解以下特點，贏得與加雷馬帝國第四軍團的戰鬥吧！！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103><hex:0248020F03>※從下一頁開始，將會解釋「南方博茲雅戰線」的特殊規則。<hex:02100103>敬請閱讀並享受新的大型內容。<hex:0248020103>"
2,86801,"<hex:0248020803><hex:0249020403>■參加此副本的職業會被特殊同步到80等！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>任何職業只要到了71級，都可以進入「南方博茲雅戰線」。<hex:02100103>但是進入副本後，任何職業都會被特殊同步到80級。<hex:02100103>另外，由於無論穿著什麼裝備，品級都會被調整到最佳狀態，<hex:02100103>所以沒有整裝的必要。<hex:02100103><hex:02100103><hex:0248020F03>※進入副本的職業可以使用80級以前的任何技能。<hex:0248020103>"
3,86802,"<hex:0248020803><hex:0249020403>■累積戰果來提升義軍等級吧！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>「南方博茲雅戰線」中，有著僅適用於副本內的「義軍等級」。<hex:02100103>透過參加名為「衝突戰」和「緊急遭遇戰」的大規模作戰行動<hex:02100103>並獲得一定的評價，可以提高戰果。<hex:02100103><hex:02100103><hex:0248020F03>※單純打倒魔獸和帝國兵無法獲得戰果。<hex:02100103>請注意，只要在活動完成時即可獲得戰果！<hex:0248020103>"
4,86802,"戰果累積到一定程度後，可以向<hex:02100103>「義軍司令部軍官（RANK UP）」報告。<hex:02100103>只要有一定數量的戰果，就可以提升義軍等級。<hex:02100103><hex:02100103>透過提升義軍等級，行動範圍會逐漸擴大，也會進行新的任務。<hex:02100103>為了在活動中取得優勢，請盡情提升禁軍等級。<hex:02100103><hex:02100103><hex:0248020F03>※必須要報告才能提升義軍等級。<hex:02100103>一旦取得一定數量的戰果，不要忘記回營地報告！<hex:0248020103>"
5,86802,"<hex:0248020803><hex:0249020403>■活用副本提升職業等級！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>大規模的作戰行動「衝突戰」和「緊急遭遇戰」成功時，<hex:02100103>也可以獲得提升職業等級的經驗值。<hex:02100103><hex:02100103>這部份與戰果不同，不需要報告，<hex:02100103>達到指定經驗值時就會自動升級。<hex:02100103><hex:02100103>如果有還沒達到80級的職業的話，就活用這個副本來練級吧！"
6,86803,"<hex:0248020803><hex:0249020403>■如果還是不明白的話！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>其他規則和系統將由副本類的NPC解釋。<hex:02100103>如果有任何問題的話，就積極地詢問NPC吧！"
