key,0,1,2
#,,Format,
offset,4,0,5
int32,byte,str,bit&01
0,0,"<hex:021306FEFFCCCCCC03><hex:022903EA0303><hex:021302EC03>",False
1,0,"<hex:021306FEFFCCCCCC03><hex:022903EA0303><hex:021302EC03>",False
2,0,"<hex:021306FEFFFF7F7F03><hex:022903EA0303><hex:021302EC03>",False
3,0,"<hex:021306FEFFB38CFF03><hex:022903EA0303><hex:021302EC03>",False
4,0,"",False
5,0,"",False
6,0,"",False
7,0,"",False
8,0,"",False
9,0,"",False
10,0,"<hex:021303E90E03><hex:022903EA0203>：<hex:022903EA0303><hex:021302EC03>",True
11,0,"<hex:021303E90F03><hex:022903EA0203>：<hex:022903EA0303><hex:021302EC03>",True
12,0,"<hex:021303E91003>>><hex:022903EA0203>：<hex:022903EA0303><hex:021302EC03>",False
13,0,"<hex:021303E91003><hex:022903EA0203> >> <hex:022903EA0303><hex:021302EC03>",True
14,0,"<hex:021303E91103>(<hex:022903EA0203>) <hex:022903EA0303><hex:021302EC03>",True
15,0,"<hex:021303E91203>(<hex:022903EA0203>) <hex:022903EA0303><hex:021302EC03>",True
16,0,"<hex:021303E91303>[1]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
17,0,"<hex:021303E91403>[2]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
18,0,"<hex:021303E91503>[3]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
19,0,"<hex:021303E91603>[4]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
20,0,"<hex:021303E91703>[5]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
21,0,"<hex:021303E91803>[6]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
22,0,"<hex:021303E91903>[7]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
23,0,"<hex:021303E91A03>[8]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
24,0,"<hex:021303E91B03>[部隊]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
25,0,"",False
26,0,"",False
27,0,"<hex:021303E91E03>[新人]<hex:022903EA0203> : <hex:022903EA0303><hex:021302EC03>",True
28,0,"<hex:021303E91F03><hex:022903EA0203><hex:022903EA0303><hex:021302EC03>",False
29,50,"<hex:021303E92003><hex:022903EA0303><hex:021302EC03>",False
30,0,"<hex:021303E92103><hex:022903EA0203>：<hex:022903EA0303><hex:021302EC03>",True
31,0,"<hex:021303E91103>(<hex:022903EA0203>) <hex:022903EA0303><hex:021302EC03>",False
32,0,"<hex:021303E91103>(<hex:022903EA0203>) <hex:022903EA0303><hex:021302EC03>",False
33,0,"",False
34,0,"",False
35,0,"",False
36,0,"<hex:021303E91C03>[對戰]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
37,0,"<hex:021303E92403>[跨服貝1]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
38,0,"",False
39,0,"",False
40,0,"",False
41,50,"<hex:021303E92503><hex:022903EA0303><hex:021302EC03>",False
42,50,"<hex:021303E92603><hex:022903EA0303><hex:021302EC03>",False
43,50,"<hex:021303E92703><hex:022903EA0303><hex:021302EC03>",False
44,50,"<hex:021303E92803><hex:022903EA0303><hex:021302EC03>",False
45,50,"<hex:021303E92903><hex:022903EA0303><hex:021302EC03>",False
46,50,"<hex:021303E92A03><hex:022903EA0303><hex:021302EC03>",False
47,50,"<hex:021303E92B03><hex:022903EA0303><hex:021302EC03>",False
48,50,"<hex:021303E92A03><hex:022903EA0303><hex:021302EC03>",False
49,50,"<hex:021303E92B03><hex:022903EA0303><hex:021302EC03>",False
50,0,"",False
51,0,"",False
52,0,"",False
53,0,"",False
54,0,"",False
55,0,"<hex:021303E92D03><hex:022903EA0303><hex:021302EC03>",False
56,0,"<hex:021303E92C03><hex:022903EA0303><hex:021302EC03>",False
57,0,"<hex:021303E92D03><hex:022903EA0303><hex:021302EC03>",False
58,50,"<hex:021303E93A03><hex:022903EA0303><hex:021302EC03>",False
59,0,"<hex:021303E93B03><hex:022903EA0303><hex:021302EC03>",False
60,0,"<hex:021303E93C03><hex:022903EA0303><hex:021302EC03>",False
61,0,"<hex:021303E93D03><hex:022903EA0203> : <hex:022903EA0303><hex:021302EC03>",False
62,0,"<hex:021303E93E03><hex:022903EA0303><hex:021302EC03>",False
63,0,"",False
64,50,"<hex:021303E93F03><hex:022903EA0303><hex:021302EC03>",False
65,0,"<hex:021303E94003><hex:022903EA0303><hex:021302EC03>",False
66,50,"<hex:021303E94103><hex:022903EA0303><hex:021302EC03>",False
67,50,"<hex:021303E94203><hex:022903EA0303><hex:021302EC03>",False
68,0,"<hex:021303E93D03><hex:022903EA0203>：<hex:022903EA0303><hex:021302EC03>",False
69,0,"<hex:021303E92203><hex:022903EA0303><hex:021302EC03>",False
70,0,"<hex:021303E92203><hex:022903EA0303><hex:021302EC03>",False
71,0,"<hex:021303E92D03><hex:022903EA0303><hex:021302EC03>",False
72,0,"<hex:021303E92D03><hex:022903EA0303><hex:021302EC03>",False
73,0,"<hex:021303E92D03><hex:022903EA0303><hex:021302EC03>",False
74,0,"<hex:021303E94003><hex:022903EA0303><hex:021302EC03>",False
75,0,"<hex:021303E92303><hex:022903EA0303><hex:021302EC03>",False
76,0,"<hex:021303E92D03><hex:022903EA0303><hex:021302EC03>",False
77,0,"<hex:021303E91D03><hex:022903EA0303><hex:021302EC03>",False
78,0,"<hex:021303E91D03><hex:022903EA0303><hex:021302EC03>",False
79,0,"<hex:021303E92D03><hex:022903EA0303><hex:021302EC03>",False
80,0,"<hex:021303E91003>[遊戲管理員]<hex:022903EA0203> >> <hex:022903EA0303><hex:021302EC03>",True
81,0,"<hex:021303E90E03>[遊戲管理員]<hex:022903EA0203>：<hex:022903EA0303><hex:021302EC03>",True
82,0,"<hex:021303E90F03>[遊戲管理員]<hex:022903EA0203>：<hex:022903EA0303><hex:021302EC03>",True
83,0,"<hex:021303E92103>[遊戲管理員]<hex:022903EA0203>：<hex:022903EA0303><hex:021302EC03>",True
84,0,"<hex:021303E91103>([遊戲管理員]<hex:022903EA0203>) <hex:022903EA0303><hex:021302EC03>",True
85,0,"<hex:021303E91B03>[部隊]<[遊戲管理員]<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
86,0,"<hex:021303E91303>[1]<[遊戲管理員]<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
87,0,"<hex:021303E91403>[2]<[遊戲管理員]<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
88,0,"<hex:021303E91503>[3]<[遊戲管理員]<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
89,0,"<hex:021303E91603>[4]<[遊戲管理員]<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
90,0,"<hex:021303E91703>[5]<[遊戲管理員]<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
91,0,"<hex:021303E91803>[6]<[遊戲管理員]<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
92,0,"<hex:021303E91903>[7]<[遊戲管理員]<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
93,0,"<hex:021303E91A03>[8]<[遊戲管理員]<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
94,0,"<hex:021303E91E03>[新人][遊戲管理員]<<hex:022903EA0203>> : <hex:022903EA0303><hex:021302EC03>",True
95,0,"",False
96,0,"",False
97,0,"",False
98,0,"",False
99,0,"",False
100,0,"",False
101,0,"<hex:021303E95503>[跨服貝2]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
102,0,"<hex:021303E95603>[跨服貝3]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
103,0,"<hex:021303E95703>[跨服貝4]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
104,0,"<hex:021303E95803>[跨服貝5]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
105,0,"<hex:021303E95903>[跨服貝6]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
106,0,"<hex:021303E95A03>[跨服貝7]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
107,0,"<hex:021303E95B03>[跨服貝8]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",True
108,0,"",False
109,0,"",False
110,0,"",False
