key,0
#,
offset,0
int32,str
0,""
1,"寒冰"
2,"邂逅"
3,"加隆德煉鐵廠"
4,"野獸"
5,"適合冬天"
6,"帶鬍子"
7,"休閒"
8,"奇特"
9,"戲法"
10,"近東風格"
11,"海賊"
12,"大國防聯軍"
13,"野性"
14,"魔物"
15,"時尚眼鏡"
16,"廚師"
17,"適合夏天"
18,"知性"
19,"自然"
20,"正式"
21,"玩偶裝"
22,"帥氣"
23,"前衛"
24,"探險"
25,"騎士"
26,"高貴"
27,"無賴"
28,"船員"
29,"民族特色"
30,"研究員"
31,"街頭"
32,"小丑"
33,"空賊"
34,"魔法"
35,"山賊"
36,"雅緻"
37,"餓狼"
38,"繃帶"
39,"妖豔"
40,"大膽"
41,"新大陸風格"
42,"裝飾釘扣"
43,"勞動者"
44,"可愛"
45,"毛茸茸"
46,"流蘇"
47,"祭祀儀式"
48,"家居"
49,"萌寵之王"
50,"國旗"
51,"華麗"
52,"骨頭"
53,"盟友"
54,"幻想風"
55,"風"
56,"老練工匠"
57,"食材"
58,"十字架"
59,"老練武人"
60,"亞拉戈儀式"
61,"革"
62,"老練採集者"
63,"讀書人"
64,"禮帽"
65,"獸耳"
66,"簡約"
67,"內衣"
68,"槍手"
69,"儀式"
70,"斯卡拉"
71,"長裙"
72,"性感"
73,"迷你裙"
74,"奧戴"
75,"短靴"
76,"翻折"
77,"王者"
78,"薄紗"
79,"百合"
80,"貝雷帽"
81,"針織品"
82,"三色堇"
83,"雛菊"
84,"單眼鏡"
85,"無邊帽"
86,"護目鏡"
87,"利角"
88,"草帽"
89,"落魄武士"
90,"紫水宮"
91,"小市民"
92,"空鼠"
93,"外袍"
94,"海盜"
95,"包"
96,"緊身上衣"
97,"真麻"
98,"束腰衣"
99,"耐熱裝備"
100,"斗篷"
101,"阿拉米格貨"
102,"禮服"
103,"短上衣"
104,"貼身背心"
105,"圍巾"
106,"秋季外套"
107,"長袖緊身衣"
108,"東洋服"
109,"長手套"
110,"臂環"
111,"短手套"
112,"腕帶"
113,"裝飾指甲"
114,"普通手套"
115,"鐵拳"
116,"薩雷安"
117,"護手"
118,"收緊下擺"
119,"喇叭褲"
120,"輕飄飄"
121,"短褲"
122,"七分褲"
123,"禮褲"
124,"垮襠"
125,"前簾"
126,"腿套"
127,"長褲"
128,"牛仔褲"
129,"山嶽民族"
130,"打獵"
131,"涼鞋"
132,"緊身長靴"
133,"戰靴"
134,"美神"
135,"浴衣"
136,"天動"
137,"龍堡項環"
138,"律動"
139,"紅輝石"
140,"入侵"
141,"紫輝石"
142,"黃輝石"
143,"真源"
144,"洋蔥"
145,"軍裝"
146,"豹紋"
147,"開面盔"
148,"騎士盔"
149,"眼罩"
150,"狼的毛皮"
151,"未來科技"
152,"羽翼裝飾"
153,"羽毛帽子"
154,"超級輕裝"
155,"鬥技場"
156,"垂褶風"
157,"皮衣"
158,"金屬板"
159,"無袖"
160,"蠻神風格"
161,"源氏"
162,"棉甲"
163,"鱗鎧"
164,"征服"
165,"法外"
166,"龍脈"
167,"決鬥者"
168,"革命戰士"
169,"異國棉甲"
170,"奇美拉素材"
171,"金碟遊樂場"
172,"羅漢"
173,"手箍"
174,"半指護手"
175,"護手"
176,"蝴蝶結裝飾"
177,"帶刺釘"
178,"暗魔"
179,"護膝"
180,"及膝褲"
181,"阿拉米格風格"
182,"亞拉戈失傳"
183,"格子花紋"
184,"紅蓮衣裝"
185,"蒼穹衣裝"
186,"重生衣裝"
187,"褲襪"
188,"鋼板戰靴"
189,"鴨嘴靴"
190,"木鞋"
191,"皮靴"
192,"禮鞋"
193,"藍輝石"
194,"綠輝石"
195,"白輝石"
196,"黑輝石"
197,"啟動"
198,"蠻族工匠"
199,"假面舞會"
200,"鏈甲"
201,"森林面具"
202,"雕像面具"
203,"傳統串珠"
204,"革製筒靴"
205,"英雄的掠影"
206,"翻邊帽"
207,"究極神兵原型"
208,"連指"
209,"彎月裝飾"
210,"風信子"
211,"重建工作服"
212,"達爾馬斯卡"
213,"私語"
214,"雨衣"
215,"獸形盔"
216,"巫骨"
217,"亞拉戈末世"
218,"圓錐帽"
219,"鳥頭"
220,"條紋"
221,"狐面"
222,"流蘇靴"
223,"兜帽"
224,"少女裙裝"
225,"秋英"
