key,0
#,Text
offset,0
int32,str
0,""
1,""
2,""
3,""
4,""
5,""
6,""
7,""
8,""
9,""
10,""
11,"教學賽道"
12,"荒野大道"
13,"太陽海岸"
14,"恬靜小路"
15,"競賽教學"
16,"初始級"
17,"40羽力級"
18,"60羽力級"
19,"80羽力級"
20,"100羽力級"
21,"120羽力級"
22,"140羽力級"
23,"160羽力級"
24,"180羽力級"
25,"200羽力級"
26,"220羽力級"
27,"240羽力級"
28,"300羽力級"
29,"無限制級"
30,"第1名"
31,"第2名"
32,"第3名"
33,"第4名"
34,"第5名"
35,"第6名"
36,"第7名"
37,"第8名"
38,"<hex:022818FF13>GoldSaucerTextData<hex:E8030103>　<hex:022818FF13>GoldSaucerTextData<hex:E8020103>"
39,"進度：<hex:022003E80203>％"
40,"排名：<hex:022903EA0203>"
41,""
42,""
43,""
44,""
45,""
46,""
47,""
48,""
49,""
50,""
51,"從天而降的送貨人"
52,"運送易碎的壺"
53,""
54,""
55,""
56,""
57,""
58,""
59,""
60,""
61,"舞蹈大師的特訓"
62,"在舞台上做好特訓的準備，<hex:02100103>要用到的情感動作也要確認好。"
63,"記下舞蹈大師的舞蹈動作，<hex:02100103>在信號響起後，執行相應的情感動作，<hex:02100103>想要合格的話，需要成功模仿10次情感動作！"
64,"第1組情感動作執行數"
65,"第2組情感動作執行數"
66,"第3組情感動作執行數"
67,"第4組情感動作執行數"
68,"情感動作成功次數"
69,""
70,""
71,"噴風中的倖存者"
72,"在舞台上準備好迴避鼻息，<hex:02100103>小心不要被吹飛，加油留到最後。"
73,"連續迴避提豐老師的鼻息。<hex:02100103>選好一個自己感覺安全的位置，<hex:02100103>加油留到最後。"
74,"迴避次數"
75,""
76,""
77,""
78,""
79,""
80,""
81,"火眼金睛的追蹤者"
82,"搗亂的小魔精化成了人的姿態逃走了，<hex:02100103>從奇怪的冒險者中找出和妖異獵人<hex:02100103>長得一樣的人，並對其使用特製煙球。"
83,""
84,""
85,""
86,""
87,""
88,""
89,""
90,""
91,"小雛鳥的營救者"
92,""
93,""
94,""
95,""
96,""
97,""
98,""
99,""
100,""
101,"參加仙人微彩有獎競猜"
102,""
103,""
104,"<hex:022818FF13>GoldSaucerTextData<hex:E8020103> <hex:02082FE1E80301FF27>[出賽條件：羽力<hex:022003E80303>～<hex:022003E80403>]<hex:FF01><hex:03>"
105,"<hex:022818FF13>GoldSaucerTextData<hex:E8020103>"
106,"<hex:02281AFF15>ChocoboRaceChallenge<hex:E8020103> <hex:020829E1E80301FF21>[出賽條件：羽力<hex:022003E80303>～]<hex:FF01><hex:03>"
107,""
108,""
109,""
110,"歡迎來到競賽教學！"
111,"完成各個項目！"
112,"競賽教學完畢！"
113,"???"
114,"加速"
115,"加速到體力耗盡"
116,"全力加速後減速"
117,"左右移動"
118,"踩魔法踏板"
119,"跳躍"
120,"觸碰寶箱"
121,"使用競賽道具"
122,""
123,""
124,""
125,""
126,""
127,""
128,""
129,""
130,""
131,"那麼我簡單說明一下規則！<hex:02100103>首先選3處想要刮開的格子。"
132,"然後在4處數字都可見的狀態下，<hex:02100103>預測每列數字的總和，並選擇一列，<hex:02100103>最後會以選擇列的數字總和給予與該總和數字對應的金碟幣。"
133,"以客人的號碼和每期發布的中選號碼相對照，<hex:02100103>會根據個位起連續吻合的位數多少，來決定您能獲得的獎品。<hex:02100103>因此個位的號碼是關鍵！那麼，請選擇一組喜歡的4位號碼吧！"
134,""
135,""
136,""
137,""
138,""
139,"競速挑戰"
140,"チャレンジ1"
141,"チャレンジ2"
142,"チャレンジ3"
143,"チャレンジ4"
144,"チャレンジ5"
145,"チャレンジ6"
146,"チャレンジ7"
147,"チャレンジ8"
148,"チャレンジ9"
149,"チャレンジ10"
150,"チャレンジ11"
151,"チャレンジ12"
152,"チャレンジ13"
153,"チャレンジ14"
154,"チャレンジ15"
155,""
156,""
157,""
158,""
159,""
160,""
161,"虛景跳跳樂大挑戰"
162,""
163,""
164,""
165,""
166,""
167,""
168,""
169,""
170,""
171,"空軍裝甲駕駛員"
172,""
173,""
174,""
175,""
176,""
177,""
178,""
179,""
180,""
181,"必中一閃快刀斬魔"
182,"成功躲避攻擊次數"
183,"當前獲得的金碟幣"
184,"躲避保鏢老師的攻擊<hex:02100103>躲避，拾取，拼運氣<hex:02100103>在舞台上站得越久得到的獎勵就越多"
185,"站在舞台上躲避攻擊<hex:02100103>爭取能存活到最後"
186,""
187,""
188,""
189,""
190,""
