key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_REGNOT5THAUMAZEIN_00745_EVERILDA_000_000","你就是那個冒險者吧。<hex:02100103>事情我都聽說了，是遇到了什麼麻煩嗎？"
1,"TEXT_REGNOT5THAUMAZEIN_00745_EVERILDA_000_001","我們研究員已經做了自己的力所能及之事。<hex:02100103>諸神黃昏號魔導船就交給你們了……<hex:02100103>祝你們旅途平安！"
2,"TEXT_REGNOT5THAUMAZEIN_00745_EVERILDA_000_002","多虧了你們，如今星球成功擺脫了危機。<hex:02100103>我們這麼多年的辛苦也得到了回報，感慨萬千。<hex:02100103>我代表廣大研究員向你們表示感謝……"
3,"TEXT_REGNOT5THAUMAZEIN_00745_Q1_000_000","想了解什麼？"
4,"TEXT_REGNOT5THAUMAZEIN_00745_A1_000_001","你是做什麼的？"
5,"TEXT_REGNOT5THAUMAZEIN_00745_A1_000_002","這裡是什麼地方？"
6,"TEXT_REGNOT5THAUMAZEIN_00745_A1_000_003","取消"
7,"TEXT_REGNOT5THAUMAZEIN_00745_EVERILDA_000_010","我是在這裡工作的研究員。<hex:02100103>長年負責方舟的建造工作。"
8,"TEXT_REGNOT5THAUMAZEIN_00745_EVERILDA_000_011","如今多年的辛苦終於就要開花結果，<hex:02100103>但老實說我的心情十分複雜。<hex:02100103>畢竟這意味著末日的到來……"
9,"TEXT_REGNOT5THAUMAZEIN_00745_EVERILDA_000_015","我是在這裡工作的研究員。<hex:02100103>伴隨著諸神黃昏號魔導船的完成，方舟計劃也宣告結束。<hex:02100103>目前正在探索接下來的項目。"
10,"TEXT_REGNOT5THAUMAZEIN_00745_EVERILDA_000_016","我個人認為應該開發不依賴乙太的新推進裝置，<hex:02100103>這樣就可以更加自由地探索宇宙。<hex:02100103>能夠這樣暢談夢想的和平我真的很喜歡。"
11,"TEXT_REGNOT5THAUMAZEIN_00745_EVERILDA_000_020","這裡是驚愕所，位於迷津的最深處，<hex:02100103>是迷津真正的中樞。"
12,"TEXT_REGNOT5THAUMAZEIN_00745_EVERILDA_000_021","尋因星晶鏡這座星海觀測設施建造完成之後，<hex:02100103>先人們得以與海德林接觸，由此掌握了令人震撼的真相，<hex:02100103>因此取了這樣一個名字以表驚訝愕然之情。"
13,"TEXT_REGNOT5THAUMAZEIN_00745_EVERILDA_000_022","而隨著方舟計劃的誕生，<hex:02100103>這裡又兼備了建造方舟的造船廠功能。<hex:02100103>只是這一目的一直不為人所知。"
14,"TEXT_REGNOT5THAUMAZEIN_00745_EVERILDA_000_023","但如今驚愕所已經完成了這一使命。<hex:02100103>現在暫時就是一邊對歸來的諸神黃昏號魔導船進行整修，<hex:02100103>一邊為接下來的項目做準備。"
