key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_REGISB5THEGREATWORK_00748_AMRA_000_000","哦呀哦呀，這個時期居然有旅行者來訪真是稀奇啊。<hex:02100103>你要是有想要了解的事情就來問我吧。"
1,"TEXT_REGISB5THEGREATWORK_00748_AMRA_000_001","在那座塔發生的事情我已經聽說了。<hex:02100103>我很擔心尼答娜還有其他同胞們……"
2,"TEXT_REGISB5THEGREATWORK_00748_AMRA_000_002","多虧了你們塔才消失了，聽說你們還救出了我們的同胞。<hex:02100103>只要能幫得上你這位恩人，有什麼問題請儘管問我。"
3,"TEXT_REGISB5THEGREATWORK_00748_AMRA_000_003","畢竟傷員不在少數啊，<hex:02100103>我們鍊金術士都在為製藥奔命。<hex:02100103>不過要是有什麼在意的事情，就請儘管問我。"
4,"TEXT_REGISB5THEGREATWORK_00748_AMRA_000_004","歡迎你過來，我們的恩人。<hex:02100103>要是有什麼在意的事情，就請儘管問我。"
5,"TEXT_REGISB5THEGREATWORK_00748_Q1_000_000","想了解什麼？"
6,"TEXT_REGISB5THEGREATWORK_00748_A1_000_001","你是做什麼的？"
7,"TEXT_REGISB5THEGREATWORK_00748_A1_000_002","這裡是什麼地方？"
8,"TEXT_REGISB5THEGREATWORK_00748_A1_000_003","取消"
9,"TEXT_REGISB5THEGREATWORK_00748_AMRA_000_010","我是居住在這裡的鍊金術士中的其中一員。<hex:02100103>之前曾作為一名園藝工負責將採集到的藥草賣到這裡，<hex:02100103>不過幾次造訪這裡後就對鍊金術產生了興趣……"
10,"TEXT_REGISB5THEGREATWORK_00748_AMRA_000_011","最初細緻的調和作業可是差點讓我失去信心呢，<hex:02100103>不過如今我也成為了遺烈鄉的一員。<hex:02100103>為了能幫上大家的忙，每日都在努力學習。"
11,"TEXT_REGISB5THEGREATWORK_00748_AMRA_000_020","這裡是代米爾遺烈鄉。<hex:02100103>是由著名的鍊金術士一族代米爾家築建的村落，<hex:02100103>為了稱讚他們偉大的功績，這個村子因此而得名。"
12,"TEXT_REGISB5THEGREATWORK_00748_AMRA_000_021","至今仍然有許多的鍊金術士居住在這裡，<hex:02100103>他們利用工房製作先人們創造出的有益良藥，<hex:02100103>同時也在不停地研究如何創造出新的藥品。"
