key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_REGNOR4LIMBETH_00718_LIMBETH_000_000","這裡是莫雯卓越商會的交易窗口。<hex:02100103>很抱歉，我們這裡只接待經過推薦的客人，<hex:02100103>請多見諒。"
1,"TEXT_REGNOR4LIMBETH_00718_LIMBETH_000_001","歡迎光臨，<hex:022903EB0203>。<hex:02100103>這裡是我們商會與老練的工匠合作，<hex:02100103>為製作特別的主工具而設立的交易窗口。"
2,"TEXT_REGNOR4LIMBETH_00718_SYSTEM_000_002","如果想要製作特別的主工具「輝煌工具」，<hex:02100103>首先需要去找工票交易員用巧手白票換取第一次加工素材。"
3,"TEXT_REGNOR4LIMBETH_00718_SYSTEM_000_003","然後通過秘籍第八卷中的高難度配方，<hex:02100103>使用第一次加工素材製作出第一次加工部件。<hex:02100103>將該部件交給林貝絲後可以獲得下一步驟的素材。"
4,"TEXT_REGNOR4LIMBETH_00718_SYSTEM_000_004","之後就是不斷重覆該過程。<hex:02100103>利用第二次加工素材製作出第二次加工部件，去交換第三次素材。<hex:02100103>再用第三次加工素材製作出第三次加工部件，去交換最終素材。"
5,"TEXT_REGNOR4LIMBETH_00718_SYSTEM_000_005","最後當最終素材攢到一定數量後，<hex:02100103>拿去交給林貝絲就可以完成「輝煌工具」。"
