key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_CTSOPN60NEMJIJI_00732_CFC_TO_INSTANCE_CONTENT","<hex:02281CFF17>ContentFinderCondition<hex:E8020403>"
1,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_000","調査へのご協力、誠にありがとうございます。<hex:02100103>それにしても、報告にあった過去の創造生物……<hex:02100103>その生態を考え始めると……ふふふ、推論が捗りますわ……！"
2,"TEXT_CTSOPN60NEMJIJI_00732_Q1_000_000","何をする？"
3,"TEXT_CTSOPN60NEMJIJI_00732_A1_000_003","調査状況の確認"
4,"TEXT_CTSOPN60NEMJIJI_00732_A1_000_004","キャンセル"
5,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_100","<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>様、少しよろしいでしょうか。<hex:02100103>ご報告いただいた過去の世界での出来事について、<hex:02100103>もう少し、詳しい話をお聞かせ願いたいのです。"
6,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_101","クリスタルが発した警告の意味、パンデモニウムの結末。<hex:02100103>そういった今回の事件に関する事象はすべて、<hex:02100103>いずれクローディエン先生が学会へと報告なさるでしょう。"
7,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_102","そのときのため、より仔細な記録を残しておきたいのです。<hex:02100103>具体的には……そう、「辺獄」で貴方が対面した、<hex:02100103>脅威的存在たちについて、もっともっと……！"
8,"TEXT_CTSOPN60NEMJIJI_00732_RUISSENAUD_000_103","ネムジジさん！　頼まれた資料を揃えましたが、<hex:02100103>あれ、本当に全部クリスタルの謎を解明するのに必要なんですか？"
9,"TEXT_CTSOPN60NEMJIJI_00732_RUISSENAUD_000_104","『水棲生物の生態』や、『各地に残るフェニックス伝承』など。<hex:02100103>パンデモニウムの創造生物に関連したような、<hex:02100103>論文も含まれてましたけど。"
10,"TEXT_CTSOPN60NEMJIJI_00732_RUISSENAUD_000_105","創造生物は、<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>さんが倒して、<hex:02100103>再封印したんだから、そこまで調べなくてもいいんじゃ……。"
11,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_106","そんなことはありません。<hex:02100103>はるか古の時代、この世界に存在した創造生物を、<hex:02100103>現代の研究者視点で調査することには大変な意義があります。"
12,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_107","……私としても、とっても気になりますし。"
13,"TEXT_CTSOPN60NEMJIJI_00732_RUISSENAUD_000_108","やっぱり、個人的興味じゃないですか……。<hex:02100103>まったくの無関係ではないので、論文も揃えましたけど、<hex:02100103>今度から資料集めは、自分でお願いしますよ？"
14,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_110","……さあ、話をもとに戻しましょう。<hex:02100103>脅威的存在との戦いについて、教えてくださいますか？"
15,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_111","あ、エリクトニオスさんが魔法により変化した異形の姿や、<hex:02100103>「ヘーミテオス」と化した獄卒長のお話もお願いします。<hex:02100103>どちらも面白そ……いえ、興味深い事象ですから。"
16,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_112","ふむふむ、貴重なお話をありがとうございました。<hex:02100103>実際の存在をこの目で見られないのは残念ですが、<hex:02100103>なるべく詳細な記録を作れるよう、励みたいと思います。"
17,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_113","そうですわ……。<hex:02100103>創造生物の生態について、簡単な推論も添えて、<hex:02100103>一緒に記録に残しておくと参考になるかもしれませんね。"
18,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_114","たとえば……現代の水棲生物の中には、<hex:02100103>成長後は、幼生期の数十倍になる生物がいます！"
19,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_115","もしかしたら、<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>様が遭遇した、<hex:02100103>「ヒッポカムポス」もまだ幼体で、数十倍の大きさに……！"
20,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_116","あら、そんなに驚かれるとは……。<hex:02100103>創造生物は成長するのか、という別の疑問もありますし、<hex:02100103>これは、いささか飛躍しすぎた推論でしたね。"
21,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_117","しかし、想像力とは無限大であるとも思うのです。<hex:02100103>実証されるまで、すべての推論には可能性がある……。<hex:02100103>ああ、とめどなくインスピレーションが湧いてきました……！"
22,"TEXT_CTSOPN60NEMJIJI_00732_Q1_100_100","何と言う？"
23,"TEXT_CTSOPN60NEMJIJI_00732_A1_100_100","妄想まじりの記録は駄目なのでは……？"
24,"TEXT_CTSOPN60NEMJIJI_00732_A2_100_100","それは、面白そう"
25,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_120","ふふふ、推論が書かれた部分には、<hex:02100103>「検証中」とでも注釈を入れておけばいいのです！<hex:02100103>さあ、<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>様も広げましょう、想像の翼を！"
26,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_400","現在は、クローディエン先生の判断で、<hex:02100103>各研究機関への報告は最低限の共有に留めております。"
27,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_401","詳細な報告をしようにも、パンデモニウムでの事件が、<hex:02100103>現代にどの程度影響しているのか、まだ分かっていませんから。"
28,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_402","両者を繋ぐのは、クリスタルに封じられている記憶ですが……。<hex:02100103>残念ながら、貴方が感じ取ったような思念の類は、<hex:02100103>あれから一切、発しておりません。"
29,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_403","ソウルクリスタルなど、記憶が刻み込まれた結晶をかき集め、<hex:02100103>比較も行っていますが、今のところ成果なし……。"
30,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_404","<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>様が聞いた、記憶の警告。<hex:02100103>それを私たちも感知できれば、調査の幅も広がるのですが……。<hex:02100103>クローディエン先生も、悔しそうにしてらっしゃいましたよ。"
