key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_REGWILMATERIACATALYSTS_00085_KOKOSAMU_000_1","如果你對修理裝備所必需的「觸媒」感興趣的話，<hex:02100103>我這個觸媒採集專家可以來指導指導你！"
1,"TEXT_REGWILMATERIACATALYSTS_00085_SCENE00000Q","想了解什麼？"
2,"TEXT_REGWILMATERIACATALYSTS_00085_SCENE00000A1","什麼是觸媒"
3,"TEXT_REGWILMATERIACATALYSTS_00085_SCENE00000A3","取消"
4,"TEXT_REGWILMATERIACATALYSTS_00085_KOKOSAMU_000_10","你知道「暗物質」嗎？<hex:02100103>據說是從天而降的隕石的碎片，<hex:02100103>並具有和其他物質同化的特性。"
5,"TEXT_REGWILMATERIACATALYSTS_00085_KOKOSAMU_000_11","利用這一特性，暗物質就作為修理材料被人們所使用。<hex:02100103>不過，有的暗物質在不完全的狀態下就與其他物質融合了。"
6,"TEXT_REGWILMATERIACATALYSTS_00085_KOKOSAMU_000_12","比如和碳化的有機物融合了的「碳化暗物質」。<hex:02100103>它就無法作為修理材料來使用。<hex:02100103>不過，卻可以用作鑲嵌魔晶石的觸媒。"
7,"TEXT_REGWILMATERIACATALYSTS_00085_KOKOSAMU_000_13","可惜隨著鑲嵌魔晶石技術的進步，<hex:02100103>自從研究出不需要觸媒也能鑲嵌魔晶石的方法後，<hex:02100103>它就再沒有什麼特別的用途了……"
8,"TEXT_REGWILMATERIACATALYSTS_00085_SCENE00000A2","（★未使用／削除予定★）"
9,"TEXT_REGWILMATERIACATALYSTS_00085_KOKOSAMU_000_20","（★未使用／削除予定★）"
10,"TEXT_REGWILMATERIACATALYSTS_00085_KOKOSAMU_000_21","（★未使用／削除予定★）"
11,"TEXT_REGWILMATERIACATALYSTS_00085_KOKOSAMU_000_22","（★未使用／削除予定★）"
