key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00000","裡面的塔姆·塔拉墓園是<hex:02100103>格里達尼亞「鬼哭隊第二槍隊」的管轄範圍。<hex:02100103>簡單利落地告訴我你有何貴幹吧，冒險者。"
1,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00001","有什麼事？"
2,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00002","詢問「地下靈殿塔姆·塔拉墓園」的開始條件"
3,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00003","開始「地下靈殿塔姆·塔拉墓園」"
4,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00004","取消"
5,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00005","塔姆·塔拉墓園已經被劃分到了高度危險區。<hex:02100103>所以請注意，參加人數與參加資格都有一定的限制。"
6,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00006","開始「地下靈殿塔姆·塔拉墓園」，<hex:02100103>需要4名等級達到<hex:02100103>16級以上的戰鬥菁英或魔法導師來組成隊伍。"
7,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00101","另外，開始前需要先領取任務「在塔姆塔拉的深處」，<hex:02100103>並進行到指定階段。<hex:02100103>等級達到20級以上的玩家在攻略此任務時將視為19級。"
8,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00102","任務開始之後經過90分鐘（地球時間）<hex:02100103>將強制結束「地下靈殿塔姆·塔拉墓園」。"
9,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00103","在留有戰利品的狀態下離開「塔姆·塔拉墓園」的話，<hex:02100103>戰利品中的道具會自動轉移到背包裡。<hex:02100103>請注意：無法獲取的道具會自動丟棄。"
10,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00009","要開始「地下靈殿塔姆·塔拉墓園」嗎？"
11,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00010","是"
12,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00011","否"
13,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00012","現在參加「地下靈殿塔姆·塔拉墓園」的玩家數量過多。請過一段時間後再次嘗試。"
14,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00013","完成或放棄任務之後，<hex:02100103>要等上一段時間才能再次挑戰「地下靈殿塔姆·塔拉墓園」。<hex:02100103>距離再次挑戰開始的時間，請參考「任務計時」。"
15,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00014","開始「地下靈殿塔姆·塔拉墓園」，<hex:02100103>需要4名等級達到<hex:02100103>15級以上的戰鬥菁英或魔法導師來組成隊伍。"
16,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00015","隊伍中有成員已經參加了該任務。<hex:02100103>請完成後再次參加。"
17,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00016","隊伍中有成員陷入異常狀態，<hex:02100103>不能開始「地下靈殿塔姆·塔拉墓園」。"
18,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00017","未能開始<hex:02281DFF18>InstanceContentTextData<hex:E8020103>「<hex:022815FF10>InstanceContent<hex:E8030403>」。<hex:02100103>請確認開始條件。"
19,"TEXT_CMNDUNENTERTAMTARA_00014_SCENE00020","裡面的塔姆·塔拉墓園是<hex:02100103>格里達尼亞「鬼哭隊第二槍隊」的管轄範圍。<hex:02100103>不具備資格的人員禁止進入。"
20,"TEXT_CMNDUNENTERTAMTARA_00014_SYSTEM_20","要挑戰「地下靈殿塔姆·塔拉墓園」，<hex:02100103>需要領取任務「在塔姆塔拉的深處」，<hex:02100103>並將該任務進行到指定階段。"
