key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_AKTKMA104_04360_SEQ_00","所思大書院前的阿莉塞想要小憩一下。"
1,"TEXT_AKTKMA104_04360_SEQ_01",""
2,"TEXT_AKTKMA104_04360_SEQ_02",""
3,"TEXT_AKTKMA104_04360_SEQ_03",""
4,"TEXT_AKTKMA104_04360_SEQ_04",""
5,"TEXT_AKTKMA104_04360_SEQ_05",""
6,"TEXT_AKTKMA104_04360_SEQ_06",""
7,"TEXT_AKTKMA104_04360_SEQ_07",""
8,"TEXT_AKTKMA104_04360_SEQ_08",""
9,"TEXT_AKTKMA104_04360_SEQ_09",""
10,"TEXT_AKTKMA104_04360_SEQ_10",""
11,"TEXT_AKTKMA104_04360_SEQ_11",""
12,"TEXT_AKTKMA104_04360_SEQ_12",""
13,"TEXT_AKTKMA104_04360_SEQ_13",""
14,"TEXT_AKTKMA104_04360_SEQ_14",""
15,"TEXT_AKTKMA104_04360_SEQ_15",""
16,"TEXT_AKTKMA104_04360_SEQ_16",""
17,"TEXT_AKTKMA104_04360_SEQ_17",""
18,"TEXT_AKTKMA104_04360_SEQ_18",""
19,"TEXT_AKTKMA104_04360_SEQ_19",""
20,"TEXT_AKTKMA104_04360_SEQ_20",""
21,"TEXT_AKTKMA104_04360_SEQ_21",""
22,"TEXT_AKTKMA104_04360_SEQ_22",""
23,"TEXT_AKTKMA104_04360_SEQ_23",""
24,"TEXT_AKTKMA104_04360_TODO_00","和阿莉塞對話進入同行狀態"
25,"TEXT_AKTKMA104_04360_TODO_01","帶著阿莉塞和背水咖啡廳的客人對話"
26,"TEXT_AKTKMA104_04360_TODO_02","帶著阿莉塞和迪康對話"
27,"TEXT_AKTKMA104_04360_TODO_03","將正確的菜品放在<hex:02280CFF05>EObj<hex:F61EB2B70103>上"
28,"TEXT_AKTKMA104_04360_TODO_04","將正確的菜品放在第二個<hex:02280CFF05>EObj<hex:F61EB2B80103>上"
29,"TEXT_AKTKMA104_04360_TODO_05","將正確的菜品放在第三個<hex:02280CFF05>EObj<hex:F61EB2B90103>上"
30,"TEXT_AKTKMA104_04360_TODO_06","和阿莉塞對話"
31,"TEXT_AKTKMA104_04360_TODO_07","再次和阿莉塞對話"
32,"TEXT_AKTKMA104_04360_TODO_08",""
33,"TEXT_AKTKMA104_04360_TODO_09",""
34,"TEXT_AKTKMA104_04360_TODO_10",""
35,"TEXT_AKTKMA104_04360_TODO_11",""
36,"TEXT_AKTKMA104_04360_TODO_12",""
37,"TEXT_AKTKMA104_04360_TODO_13",""
38,"TEXT_AKTKMA104_04360_TODO_14",""
39,"TEXT_AKTKMA104_04360_TODO_15",""
40,"TEXT_AKTKMA104_04360_TODO_16",""
41,"TEXT_AKTKMA104_04360_TODO_17",""
42,"TEXT_AKTKMA104_04360_TODO_18",""
43,"TEXT_AKTKMA104_04360_TODO_19",""
44,"TEXT_AKTKMA104_04360_TODO_20",""
45,"TEXT_AKTKMA104_04360_TODO_21",""
46,"TEXT_AKTKMA104_04360_TODO_22",""
47,"TEXT_AKTKMA104_04360_TODO_23",""
48,"TEXT_AKTKMA104_04360_ALISAIE_000_000","啊、<hex:022903EB0203>！<hex:02100103>你也打算去放鬆一下嗎？"
49,"TEXT_AKTKMA104_04360_ALISAIE_000_001","那就跟我一起去買點喝的吧。<hex:02100103>看書看得我肩膀都僵硬了，得活動一下身體才行……"
50,"TEXT_AKTKMA104_04360_ALISAIE_000_002","你已經聽說過背水咖啡廳了吧。<hex:02100103>那裡咖啡的味道還是很不錯的呢。<hex:02100103>我們就在櫃檯的旁邊匯合吧！"
51,"TEXT_AKTKMA104_04360_ALISAIE_000_010","這家店還是這麼熱鬧。<hex:02100103>時隔許久，講究美味的仍僅此一家，<hex:02100103>真不愧是薩雷安啊。"
52,"TEXT_AKTKMA104_04360_ALISAIE_000_011","我突然想到……<hex:02100103>既然眼前有這麼多人，<hex:02100103>在買東西之前先去打聽一下如何？"
53,"TEXT_AKTKMA104_04360_ALISAIE_000_012","正好也問問普通市民，<hex:02100103>看他們對終末使徒的宣言作何反應。<hex:02100103>我覺得值得一試！"
54,"TEXT_AKTKMA104_04360_SYSTEM_000_013","接下來將和阿莉塞同行。<hex:02100103>在執行部分任務時，需要同行者處於附近位置。"
55,"TEXT_AKTKMA104_04360_SYSTEM_000_014","在同行狀態下，<hex:02100103>切換區域、距離同行者過遠，或選擇「解除同行狀態」，<hex:02100103>都將會解除同行的狀態。"
56,"TEXT_AKTKMA104_04360_SYSTEM_000_015","同行狀態解除後，<hex:02100103>只要和同行者對話，就能再次進入同行狀態。"
57,"TEXT_AKTKMA104_04360_Q1_000_020","要做什麼？"
58,"TEXT_AKTKMA104_04360_A1_000_021","對話"
59,"TEXT_AKTKMA104_04360_A1_000_022","解除同行狀態"
60,"TEXT_AKTKMA104_04360_A1_000_023","取消"
61,"TEXT_AKTKMA104_04360_ALISAIE_000_025","我們去問問背水咖啡廳的客人和員工<hex:02100103>對終末使徒的宣言有什麼想法吧！"
62,"TEXT_AKTKMA104_04360_Q2_000_030","確定要解除同行狀態嗎？"
63,"TEXT_AKTKMA104_04360_ALISAIE_000_031","那你就先去做你的事情吧。<hex:02100103>我會在背水咖啡廳的集合地點等著你。"
64,"TEXT_AKTKMA104_04360_ALISAIE_000_035","繼續去打聽情報吧。<hex:02100103>希望能有些收穫……"
65,"TEXT_AKTKMA104_04360_SYSTEM_000_040","同行者還沒過來。<hex:02100103>迎接並帶她來到附近，一起打聽情報吧。"
66,"TEXT_AKTKMA104_04360_SYSTEM_000_049","阿莉塞想了解市民的想法，<hex:02100103>帶上她一起打聽吧。"
67,"TEXT_AKTKMA104_04360_HILDOISE_000_050","哦呀？<hex:02100103>這可是新面孔呢，找我有什麼事情嗎？"
68,"TEXT_AKTKMA104_04360_ALISAIE_000_051","有一個叫終末使徒的組織宣稱要讓世界末日降臨。<hex:02100103>我在收集人們對此的看法……"
69,"TEXT_AKTKMA104_04360_HILDOISE_000_052","哎喲，萊韋耶勒爾家的大小姐也在啊。"
70,"TEXT_AKTKMA104_04360_HILDOISE_000_053","不好意思，我為哲學家議會辦事，<hex:02100103>可不想被富爾什諾先生盯上。<hex:02100103>實在是愛莫能助。"
71,"TEXT_AKTKMA104_04360_ALISAIE_000_054","是這樣啊……<hex:02100103>那我們就去問問其他人吧。"
72,"TEXT_AKTKMA104_04360_HILDOISE_000_060","可別怪我不通人情哦。<hex:02100103>畢竟她可是當下的「名人」，<hex:02100103>我要是洩露半點風聲，肯定會被發現……"
73,"TEXT_AKTKMA104_04360_PIRONDIERRE_000_065","有什麼事？<hex:02100103>我好不容易從繁重的工作中脫身，在這裡享受片刻。<hex:02100103>想拼桌的話就去別處吧。"
74,"TEXT_AKTKMA104_04360_ALISAIE_000_066","問你一下，你聽說過終末使徒這個名字嗎？<hex:02100103>他們是在艾歐澤亞宣稱要讓末日降臨的一個組織……"
