key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_CTSDKBCHARACTER1SUB1_00572_EISMON_000_001","說起勇人族，<hex:02100103>我還以為他們只喜歡骨頭和皮革製品呢……"
1,"TEXT_CTSDKBCHARACTER1SUB1_00572_EISMON_000_050","我也終於能拿到工資了……<hex:02100103>沒有什麼能比這個更讓我高興的了……"
2,"TEXT_CTSDKBCHARACTER1SUB1_00572_EISMON_000_100","哎……為什麼在黑鐵工房裡全都是那種女強人呢。<hex:02100103>素・任德，求你趕緊回來吧……"
3,"TEXT_CTSDKBCHARACTER1SUB1_00572_EISMON_100_100","就算素・任德回來了，我的待遇也不會有所改變……<hex:02100103>哎，我就知道……"
4,"TEXT_CTSDKBCHARACTER1SUB1_00572_EISMON_000_150","我也想像<hex:022903EB0203>那樣……<hex:02100103>雖然可能不及你，但我也會做出優秀的東西！"
5,"TEXT_CTSDKBCHARACTER1SUB1_00572_EISMON_000_200","怎麼辦啊……<hex:02100103>說是新商品。但要做出什麼東西才好啊……"
