key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_REGFSTCAMPTRANQUIL_00127_FARRIMOND_000_000","這裡是恬靜路營地。<hex:02100103>這位冒險者，你找我有什麼事嗎？"
1,"TEXT_REGFSTCAMPTRANQUIL_00127_FARRIMOND_000_010","我是一名鬼哭隊隊員，奉命守護這個據點。<hex:02100103>因為這裡是與烏爾達哈進行貿易交往的線路中轉站，<hex:02100103>從以前就有許多隊員被派到這裡。"
2,"TEXT_REGFSTCAMPTRANQUIL_00127_FARRIMOND_000_011","第七靈災之後，我們除了對這條貿易線路加強戒備之外，<hex:02100103>維護弔橋也是一項重要的工作。"
3,"TEXT_REGFSTCAMPTRANQUIL_00127_FARRIMOND_000_012","畢竟這周圍全是很深的沼澤，<hex:02100103>如果滿載貿易品的貨車陷下去的話，<hex:02100103>可不是那麼輕易就能拉上來的。"
4,"TEXT_REGFSTCAMPTRANQUIL_00127_FARRIMOND_000_020","這裡是與烏爾達哈進行貿易交往的線路中轉站。<hex:02100103>你過了弔橋往南走，<hex:02100103>就能夠到達荒野之地「薩納蘭」了。"
5,"TEXT_REGFSTCAMPTRANQUIL_00127_FARRIMOND_000_021","這裡原本就因為過於泥濘而被稱作「蔓根沼」。<hex:02100103>又因為靈災引起的屬性紊亂比想象中要嚴重得多，<hex:02100103>從而增強了水屬性的力量，演變成了沼澤。"
6,"TEXT_REGFSTCAMPTRANQUIL_00127_FARRIMOND_000_022","你在過弔橋的時候要多加小心。<hex:02100103>掉下去說不定會沒命的。"
7,"TEXT_REGFSTCAMPTRANQUIL_00127_Q1_000_000","想了解什麼？"
8,"TEXT_REGFSTCAMPTRANQUIL_00127_A1_000_001","你是做什麼的？"
9,"TEXT_REGFSTCAMPTRANQUIL_00127_A1_000_002","這裡是什麼地方？"
10,"TEXT_REGFSTCAMPTRANQUIL_00127_A1_000_003","取消"
