key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_FESNYR2015_00218_SHEEPMISSIONARY_100_000","嗯……啊，不好意思，我正在思考問題。<hex:02100103>我的部下羊同心應該就在附近。<hex:02100103>如果有事的話請你找她商量。"
1,"TEXT_FESNYR2015_00218_SHEEPMISSIONARY_000_000","冒險者啊，任務進行得還順利吧？<hex:02100103>羊隊計劃是我的夙願！<hex:02100103>我很期待你的成果……一切都拜託你了！"
2,"TEXT_FESNYR2015_00218_SHEEPMISSIONARY_000_010","我做了那麼過分的事，你竟然還願意跟我說話……<hex:02100103>睡羊羊現在怎麼樣了？<hex:02100103>我反省了自己的行為，現在感覺真的非常對不起它。"
3,"TEXT_FESNYR2015_00218_SHEEPMISSIONARY_000_011","我已經放棄羊隊計劃了……<hex:02100103>至於為了研究抓來的那些羊，<hex:02100103>我也下令將它們轉移到牧場精心照料。"
4,"TEXT_FESNYR2015_00218_SHEEPMISSIONARY_000_012","等我回國後，我打算宣傳羊的可愛以及聰明的優點，<hex:02100103>讓我國國民也能了解羊的魅力所在。<hex:02100103>這也算是我贖罪的方式吧……"
5,"TEXT_FESNYR2015_00218_HOSAKANN_000_100","我們是來自東方的使節團。<hex:02100103>如果有什麼問題，可以直接問我。"
6,"TEXT_FESNYR2015_00218_000_1","想了解什麼？"
7,"TEXT_FESNYR2015_00218_A1_000_1","你在這裡是做什麼的？"
8,"TEXT_FESNYR2015_00218_A1_000_2","什麼是「降神節」？"
9,"TEXT_FESNYR2015_00218_A1_000_3","什麼是「羊隊」計劃？"
10,"TEXT_FESNYR2015_00218_A1_000_4","取消"
11,"TEXT_FESNYR2015_00218_HOSAKANN_000_110","我們是來自東方的使節團，<hex:02100103>為了慶祝降神節，加深我國與艾歐澤亞之間的友誼而來到這裡。"
12,"TEXT_FESNYR2015_00218_HOSAKANN_000_111","但是現在根據團長羊奉行大人的方針，<hex:02100103>我們已經在艾歐澤亞展開了推廣某個計劃的活動。<hex:02100103>十分抱歉，領取紀念品之類的還請您下次再來……"
13,"TEXT_FESNYR2015_00218_HOSAKANN_000_120","……怎麼說呢，<hex:02100103>這個問題讓我一個來自東方的人來回答，真是有些奇怪……"
14,"TEXT_FESNYR2015_00218_HOSAKANN_000_121","降神節是個神聖的節日，<hex:02100103>人們在此刻慶祝從十二神中選出了新的主神。<hex:02100103>以這個節日為契機，新的季節又開始循環了。"
15,"TEXT_FESNYR2015_00218_HOSAKANN_000_122","據說這次選出的主神，<hex:02100103>是雙月與慈愛的女神梅茵菲娜……<hex:02100103>艾歐澤亞的神明還真是有意思啊。"
16,"TEXT_FESNYR2015_00218_HOSAKANN_000_130","那是羊奉行大人在我國研究的軍事計劃。<hex:02100103>羊隊是由會使用特殊咒語的小羊們組成的。<hex:02100103>它們憑藉卓越的能力與可愛的外表來殲滅敵人！"
17,"TEXT_FESNYR2015_00218_HOSAKANN_000_131","而且羊隊還分為許多種。<hex:02100103>比如「沉默羊隊」和「蟲毒羊隊」之類……<hex:02100103>在這些羊隊中，羊奉行大人力推的是「催眠羊隊」！"
18,"TEXT_FESNYR2015_00218_HOSAKANN_000_132","當敵人被睡羊羊的可愛外表吸引而露出破綻的時候，<hex:02100103>它就會使用催眠之術，一下子讓敵人睡著！<hex:02100103>……不過由於尚處試作階段，還殘留了一些問題。"
19,"TEXT_FESNYR2015_00218_HOSAKANN_000_133","不知為何，<hex:02100103>睡羊羊會在主人積極為別人「加油」時產生反應，發動催眠之術。<hex:02100103>所以現在還談不上把它投入實戰啊……"
20,"TEXT_FESNYR2015_00218_HOSAKANN_000_150","這不是冒險者嗎……<hex:02100103>現在我們再次展開了慶祝降神節的活動。<hex:02100103>你有什麼問題嗎？"
21,"TEXT_FESNYR2015_00218_000_2","想了解什麼？"
22,"TEXT_FESNYR2015_00218_A2_000_1","你在這裡是做什麼的？"
23,"TEXT_FESNYR2015_00218_A2_000_2","什麼是「降神節」？"
24,"TEXT_FESNYR2015_00218_A2_000_3","羊隊計劃之後有什麼打算？"
25,"TEXT_FESNYR2015_00218_A2_000_4","取消"
26,"TEXT_FESNYR2015_00218_HOSAKANN_000_160","我們是來自東方的使節團，<hex:02100103>為了慶祝降神節，加深我國與艾歐澤亞之間的友誼而來到這裡。"
27,"TEXT_FESNYR2015_00218_HOSAKANN_000_161","如今我們為了完成原先的任務，<hex:02100103>正在向大家發放從祖國運來的「吉羊武士盔」。"
28,"TEXT_FESNYR2015_00218_HOSAKANN_000_162","可是……<hex:02100103>為什麼來領取頭盔的人們的表情看上去都有些僵硬呢。<hex:02100103>明明這頭盔的造型那麼棒……這到底是為什麼呢？"
29,"TEXT_FESNYR2015_00218_HOSAKANN_000_170","……怎麼說呢，<hex:02100103>這個問題讓我一個來自東方的人來回答，真是有些奇怪……"
30,"TEXT_FESNYR2015_00218_HOSAKANN_000_171","降神節是個神聖的節日，<hex:02100103>人們在此刻慶祝從十二神中選出了新的主神。<hex:02100103>以這個節日為契機，新的季節又開始循環了。"
31,"TEXT_FESNYR2015_00218_HOSAKANN_000_172","據說這次選出的主神，是雙月與慈愛的女神梅茵菲娜……<hex:02100103>「慈愛」……我們今後也要將這個詞彙深深地刻在心中。"
32,"TEXT_FESNYR2015_00218_HOSAKANN_000_180","羊奉行大人已經向我國傳達了命令，<hex:02100103>將羊隊計劃徹底廢除了。"
33,"TEXT_FESNYR2015_00218_HOSAKANN_000_181","至於睡羊羊的那些同伴們，<hex:02100103>我們會負起責任，<hex:02100103>尋找可以精心照料它們的人……"
