key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_CMNDEFWEATHERFORECASTINTERRITORY_00310_SKYWATCHER_000_000","在這雲冠群島上，<hex:02100103>古代野獸們的活動範圍會隨著天氣的變化而變化。<hex:02100103>因此，我們創造出了一套獨特的天氣觀測法。"
1,"TEXT_CMNDEFWEATHERFORECASTINTERRITORY_00310_SKYWATCHER_000_010","目前的天氣是<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8030203><hex:0249020103><hex:0248020103>……<hex:02100103><hex:0208F20147E4E803E804FF7E><hex:02087AE4E804E805FF22>並且將會持續一段時間。<hex:FF50>持續一段時間後，將會轉為<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8050203><hex:0249020103><hex:0248020103>。<hex:03><hex:FFC2><hex:0208BEE4E804E805FF44>不過之後將會持續<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8040203><hex:0249020103><hex:0248020103>。<hex:FF72>之後將會有<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8040203><hex:0249020103><hex:0248020103>與<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8050203><hex:0249020103><hex:0248020103>相繼而至。<hex:03><hex:03>"
2,"TEXT_CMNDEFWEATHERFORECASTINTERRITORY_00310_SKYWATCHER_000_020","<hex:0208F201F1E5E803E807FF56>但是，因為漂流遺跡的影響，<hex:02100103>我也不知道什麼時候有雷波……<hex:FFF20191>目前的天氣是<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8030203><hex:0249020103><hex:0248020103>……<hex:02100103><hex:0208F20147E4E803E804FF7E><hex:02087AE4E804E805FF22>並且將會持續一段時間。<hex:FF50>持續一段時間後，將會轉為<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8050203><hex:0249020103><hex:0248020103>。<hex:03><hex:FFC2><hex:0208BEE4E804E805FF44>不過之後將會持續<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8040203><hex:0249020103><hex:0248020103>。<hex:FF72>之後將會有<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8040203><hex:0249020103><hex:0248020103>與<hex:024804F201FA03><hex:024904F201FB03><hex:02280DFF08>Weather<hex:E8050203><hex:0249020103><hex:0248020103>相繼而至。<hex:03><hex:03><hex:03>"
3,"TEXT_CMNDEFWEATHERFORECASTINTERRITORY_00310_EUWATCHER_000_030","優雷卡的某些魔物只會在特定的天氣中才出來活動。<hex:02100103>在出發前去冒險前，請多加利用我發布的天氣預報！"
4,"TEXT_CMNDEFWEATHERFORECASTINTERRITORY_00310_EUWATCHER_100_030","不過有一種「亂靈流」天氣我也沒辦法預測，還請注意。"
5,"TEXT_CMNDEFWEATHERFORECASTINTERRITORY_00310_EUWATCHER_000_040","目前的天氣是<hex:02280DFF08>Weather<hex:E8030203>……<hex:02100103><hex:0208F0E7E4E803E804FF66><hex:020862E4E804E805FF22>並且將會持續一段時間。<hex:FF38>持續一段時間後，將會轉為<hex:02280DFF08>Weather<hex:E8050203>。<hex:03><hex:FF7A><hex:020876E4E804E805FF2C>不過之後將會持續<hex:02280DFF08>Weather<hex:E8040203>。<hex:FF42>之後將會有<hex:02280DFF08>Weather<hex:E8040203>與<hex:02280DFF08>Weather<hex:E8050203>相繼而至。<hex:03><hex:03>"
6,"TEXT_CMNDEFWEATHERFORECASTINTERRITORY_00310_000_000","（未使用/預計刪除）"
7,"TEXT_CMNDEFWEATHERFORECASTINTERRITORY_00310_000_010","（未使用/預計刪除）"
