key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_JOBSCH501_01671_SEQ_00","斧術師公會的阿爾卡・佐爾卡有事想要拜託冒險者。"
1,"TEXT_JOBSCH501_01671_SEQ_01","前情回顧：<hex:02100103>冒險者在執行斧術師阿爾卡・佐爾卡的委託途中，成功令學者之力和小仙女覺醒。小仙女的原主人，則是古代尼姆軍事學者斯里托・卡里托。斯里托・卡里托身患怪病，變成了冬貝利的模樣。在冒險者等人的幫助下，斯里托・卡里托最終恢復了理智，將小仙女託付給了冒險者，就此離去。<hex:02100103>　　　　　　　　　　　　*　*　*<hex:02100103>接受了阿爾卡・佐爾卡的委託。和拉諾西亞高地放浪神古神殿的斯里托・卡里托對話。"
2,"TEXT_JOBSCH501_01671_SEQ_02","和斯里托・卡里托進行了交談。前往拉諾西亞外地，在登天路尋找<hex:02280CFF05>EObj<hex:F61E9A0E0103>。"
3,"TEXT_JOBSCH501_01671_SEQ_03","打倒了守護著<hex:02280CFF05>EObj<hex:F61E9A0E0103>的古代守衛。在登天路獲取<hex:02280CFF05>EObj<hex:F61E9A0E0103>。"
4,"TEXT_JOBSCH501_01671_SEQ_04","獲得了<hex:022811FF0A>EventItem<hex:F61E8AB10103>。將<hex:022811FF0A>EventItem<hex:F61E8AB10103>交給放浪神古神殿的斯里托・卡里托。"
5,"TEXT_JOBSCH501_01671_SEQ_05","將<hex:022811FF0A>EventItem<hex:F61E8AB10103>交給了斯里托・卡里托。要封印古神殿，還需要一塊大楔石。在查明大楔石的所在地之前，繼續進行學者的修行。<hex:02100103><hex:02100103>※學者的等級達到52級以上時，可以從放浪神古神殿的斯里托・卡里托那裡領取下一個學者任務。"
6,"TEXT_JOBSCH501_01671_SEQ_06",""
7,"TEXT_JOBSCH501_01671_SEQ_07",""
8,"TEXT_JOBSCH501_01671_SEQ_08",""
9,"TEXT_JOBSCH501_01671_SEQ_09",""
10,"TEXT_JOBSCH501_01671_SEQ_10",""
11,"TEXT_JOBSCH501_01671_SEQ_11",""
12,"TEXT_JOBSCH501_01671_SEQ_12",""
13,"TEXT_JOBSCH501_01671_SEQ_13",""
14,"TEXT_JOBSCH501_01671_SEQ_14",""
15,"TEXT_JOBSCH501_01671_SEQ_15",""
16,"TEXT_JOBSCH501_01671_SEQ_16",""
17,"TEXT_JOBSCH501_01671_SEQ_17",""
18,"TEXT_JOBSCH501_01671_SEQ_18",""
19,"TEXT_JOBSCH501_01671_SEQ_19",""
20,"TEXT_JOBSCH501_01671_SEQ_20",""
21,"TEXT_JOBSCH501_01671_SEQ_21",""
22,"TEXT_JOBSCH501_01671_SEQ_22",""
23,"TEXT_JOBSCH501_01671_SEQ_23",""
24,"TEXT_JOBSCH501_01671_TODO_00","和放浪神古神殿的斯里托・卡里托對話"
25,"TEXT_JOBSCH501_01671_TODO_01","在拉諾西亞外地尋找<hex:02280CFF05>EObj<hex:F61E9A0E0103>"
26,"TEXT_JOBSCH501_01671_TODO_02","獲取<hex:02280CFF05>EObj<hex:F61E9A0E0103>"
27,"TEXT_JOBSCH501_01671_TODO_03","將<hex:022811FF0A>EventItem<hex:F61E8AB10103>交給<hex:02100103>放浪神古神殿的斯里托・卡里托"
28,"TEXT_JOBSCH501_01671_TODO_04",""
29,"TEXT_JOBSCH501_01671_TODO_05",""
30,"TEXT_JOBSCH501_01671_TODO_06",""
31,"TEXT_JOBSCH501_01671_TODO_07",""
32,"TEXT_JOBSCH501_01671_TODO_08",""
33,"TEXT_JOBSCH501_01671_TODO_09",""
34,"TEXT_JOBSCH501_01671_TODO_10",""
35,"TEXT_JOBSCH501_01671_TODO_11",""
36,"TEXT_JOBSCH501_01671_TODO_12",""
37,"TEXT_JOBSCH501_01671_TODO_13",""
38,"TEXT_JOBSCH501_01671_TODO_14",""
39,"TEXT_JOBSCH501_01671_TODO_15",""
40,"TEXT_JOBSCH501_01671_TODO_16",""
41,"TEXT_JOBSCH501_01671_TODO_17",""
42,"TEXT_JOBSCH501_01671_TODO_18",""
43,"TEXT_JOBSCH501_01671_TODO_19",""
44,"TEXT_JOBSCH501_01671_TODO_20",""
45,"TEXT_JOBSCH501_01671_TODO_21",""
46,"TEXT_JOBSCH501_01671_TODO_22",""
47,"TEXT_JOBSCH501_01671_TODO_23",""
48,"TEXT_JOBSCH501_01671_ALKAZOLKA_000_000","哎呀呀，<hex:022903EB0203>！<hex:02100103>你還是老樣子，來得正是時候！<hex:02100103>總是這麼巧，搞得我都有點害怕了。"
49,"TEXT_JOBSCH501_01671_ALKAZOLKA_000_001","是這樣的，剛才郵差莫古力來了一趟斧術師公會，<hex:02100103>給了我一封信，說是寄給咱們倆的。"
50,"TEXT_JOBSCH501_01671_ALKAZOLKA_000_002","寄信人是斯里托・卡里托先生。<hex:02100103>他似乎有事要拜託咱們幫忙。"
51,"TEXT_JOBSCH501_01671_ALKAZOLKA_000_003","那位先生可是率領過尼姆海兵團的傳說中的學者……<hex:02100103>也就是說，是我們新生海兵團的老前輩啊。<hex:02100103>老前輩有難，豈有不幫之理！"
52,"TEXT_JOBSCH501_01671_ALKAZOLKA_000_004","斯里托・卡里托先生現在在拉諾西亞高地的石綠湖湖畔旁，<hex:02100103>應該就在放浪神古神殿附近。<hex:02100103>那我們就趕快出發吧，<hex:022903EB0203>！"
53,"TEXT_JOBSCH501_01671_ALKAZOLKA_000_005","斯里托・卡里托先生現在在拉諾西亞高地的石綠湖湖畔旁，<hex:02100103>應該就在放浪神古神殿附近。<hex:02100103>我們趕快出發吧，<hex:022903EB0203>！"
54,"TEXT_JOBSCH501_01671_SURITOCARITO_000_010","噢，你們來了啊！<hex:02100103>麻煩你們特意跑一趟，真是抱歉。"
55,"TEXT_JOBSCH501_01671_ALKAZOLKA_000_011","沒有這回事，能幫上你是我們的榮幸！<hex:02100103>……不過到底發生了什麼事呢？"
56,"TEXT_JOBSCH501_01671_SURITOCARITO_000_012","嗯，我就按順序說明一下吧……<hex:02100103>在你和莉莉貝爾的治癒力量的影響下，<hex:02100103>我恢復了神智，回到了夥伴們的身邊。"
57,"TEXT_JOBSCH501_01671_SURITOCARITO_000_013","身為學者，我窮盡畢生所學，<hex:02100103>致力於將同伴們從怨恨的深淵中解救出來。<hex:02100103>最後成功讓一部分夥伴恢復了理智……"
58,"TEXT_JOBSCH501_01671_SURITOCARITO_000_014","並且，在<hex:022903EB0203>你的努力之下，<hex:02100103>成功打倒了怨念的化身——冬貝利王，<hex:02100103>漸漸地夥伴們也都取回了理性。"
59,"TEXT_JOBSCH501_01671_SURITOCARITO_000_015","當然，我們的外表還是醜陋的魔物，<hex:02100103>恐怕難以在外面的社會生活……<hex:02100103>不過大家終於能過上安穩而又平靜的日子，已經很滿足了。"
60,"TEXT_JOBSCH501_01671_SURITOCARITO_000_016","即使如此，病痛的折磨也仍然不肯放過我們，<hex:02100103>一部分同伴的病開始發生病變……"
