key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_STMBDZ503_02754_SEQ_00","重逢集市的塔馬查克想委託匿名調查。"
1,"TEXT_STMBDZ503_02754_SEQ_01",""
2,"TEXT_STMBDZ503_02754_SEQ_02",""
3,"TEXT_STMBDZ503_02754_SEQ_03",""
4,"TEXT_STMBDZ503_02754_SEQ_04",""
5,"TEXT_STMBDZ503_02754_SEQ_05",""
6,"TEXT_STMBDZ503_02754_SEQ_06",""
7,"TEXT_STMBDZ503_02754_SEQ_07",""
8,"TEXT_STMBDZ503_02754_SEQ_08",""
9,"TEXT_STMBDZ503_02754_SEQ_09",""
10,"TEXT_STMBDZ503_02754_SEQ_10",""
11,"TEXT_STMBDZ503_02754_SEQ_11",""
12,"TEXT_STMBDZ503_02754_SEQ_12",""
13,"TEXT_STMBDZ503_02754_SEQ_13",""
14,"TEXT_STMBDZ503_02754_SEQ_14",""
15,"TEXT_STMBDZ503_02754_SEQ_15",""
16,"TEXT_STMBDZ503_02754_SEQ_16",""
17,"TEXT_STMBDZ503_02754_SEQ_17",""
18,"TEXT_STMBDZ503_02754_SEQ_18",""
19,"TEXT_STMBDZ503_02754_SEQ_19",""
20,"TEXT_STMBDZ503_02754_SEQ_20",""
21,"TEXT_STMBDZ503_02754_SEQ_21",""
22,"TEXT_STMBDZ503_02754_SEQ_22",""
23,"TEXT_STMBDZ503_02754_SEQ_23",""
24,"TEXT_STMBDZ503_02754_TODO_00","調查各個店鋪"
25,"TEXT_STMBDZ503_02754_TODO_01","向塔馬查克報告"
26,"TEXT_STMBDZ503_02754_TODO_02",""
27,"TEXT_STMBDZ503_02754_TODO_03",""
28,"TEXT_STMBDZ503_02754_TODO_04",""
29,"TEXT_STMBDZ503_02754_TODO_05",""
30,"TEXT_STMBDZ503_02754_TODO_06",""
31,"TEXT_STMBDZ503_02754_TODO_07",""
32,"TEXT_STMBDZ503_02754_TODO_08",""
33,"TEXT_STMBDZ503_02754_TODO_09",""
34,"TEXT_STMBDZ503_02754_TODO_10",""
35,"TEXT_STMBDZ503_02754_TODO_11",""
36,"TEXT_STMBDZ503_02754_TODO_12",""
37,"TEXT_STMBDZ503_02754_TODO_13",""
38,"TEXT_STMBDZ503_02754_TODO_14",""
39,"TEXT_STMBDZ503_02754_TODO_15",""
40,"TEXT_STMBDZ503_02754_TODO_16",""
41,"TEXT_STMBDZ503_02754_TODO_17",""
42,"TEXT_STMBDZ503_02754_TODO_18",""
43,"TEXT_STMBDZ503_02754_TODO_19",""
44,"TEXT_STMBDZ503_02754_TODO_20",""
45,"TEXT_STMBDZ503_02754_TODO_21",""
46,"TEXT_STMBDZ503_02754_TODO_22",""
47,"TEXT_STMBDZ503_02754_TODO_23",""
48,"TEXT_STMBDZ503_02754_TAMACHAG_000_001","你現在有空嗎？<hex:02100103>我有事想請你幫忙，<hex:02100103>能否聽聽我的請求？"
49,"TEXT_STMBDZ503_02754_TAMACHAG_000_002","其實，這個集市的賣家可以自由定價，<hex:02100103>使得有些人在看了客人後，<hex:02100103>報出一些昂貴的價格欺騙客戶。"
50,"TEXT_STMBDZ503_02754_TAMACHAG_000_003","（★未使用／削除予定★）"
51,"TEXT_STMBDZ503_02754_TAMACHAG_000_004","如果繼續這麼下去，客人就不會再來這裡了。<hex:02100103>所以，我們幾個老店家會定期做調查，<hex:02100103>不過，他們已經認得我們了，所以不會露出馬腳……"
52,"TEXT_STMBDZ503_02754_TAMACHAG_000_005","所以我想請你這個異國客人去各個店鋪看看，<hex:02100103>幫忙調查一下商品和價格有沒有問題。"
